Cod. Cliente;Loja;Município;UF;Zona
519453;1;MOGI-GUACU;SP;SP2208
519457;1;SAO PAULO;SP;SP1115
519458;1;SAO PAULO;SP;SP1124
519460;1;ITAPEVI;SP;SP1119
519467;1;EMBU-GUACU;SP;SP1107
519471;1;SAO PAULO;SP;SP1121
519473;1;SAO PAULO;SP;SP1107
519477;1;SAO PAULO;SP;SP1104
519478;1;AVARE;SP;SP2207
519483;1;MOGI DAS CRUZES;SP;SP2216
519491;1;SAO PAULO;SP;SP1101
519495;1;SAO PAULO;SP;SP1115
519497;1;SAO PAULO;SP;SP1112
519504;1;SAO PAULO;SP;SP1116
519505;1;GUARULHOS;SP;SP1117
519507;1;SAO PAULO;SP;SP1104
519512;1;ARUJA;SP;SP1116
519517;1;ALVARO DE CARVALHO;SP;SP2211
519518;1;MACATUBA;SP;SP2207
519527;1;SAO PAULO;SP;SP1111
519530;1;SAO PAULO;SP;SP1101
519536;1;COTIA;SP;SP1108
519542;1;SANTA BARBARA D'OESTE;SP;SP2217
519551;1;UBATUBA;SP;SP2219
519554;1;EMBU-GUACU;SP;SP1107
519557;1;PARAGUACU PAULISTA;SP;SP2211
519558;1;OSASCO;SP;SP1109
519561;1;SAO PAULO;SP;1101SP
519561;1;SAO PAULO;SP;SP1124
519567;1;RIBEIRAO PRETO;SP;SP2212
519568;1;SAO PAULO;SP;SP1107
519572;1;SALTO;SP;SP2214
519577;1;MOGI DAS CRUZES;SP;SP2216
519579;1;JUNDIAI;SP;SP2214
519587;1;JACAREI;SP;SP2219
519588;1;SAO PAULO;SP;SP1120
519594;2;MATAO;SP;SP2218
519595;1;SAO PAULO;SP;SP1101
519602;1;TABOAO DA SERRA;SP;SP1123
519604;1;BARRETOS;SP;SP2212
519607;1;DIADEMA;SP;SP1103
519615;1;SAO PAULO;SP;SP1115
519616;1;SAO CARLOS;SP;SP2218
519617;1;SAO PAULO;SP;SP1112
519626;1;SANTANA DE PARNAIBA;SP;SP1119
519628;1;MARACAI;SP;SP2211
519629;1;SAO PAULO;SP;SP1112
519630;1;SAO PAULO;SP;SP1111
519665;1;TAPIRATIBA;SP;SP2208
519668;1;SANTOS;SP;SP1104
519674;1;OSASCO;SP;SP1109
519683;1;GUARULHOS;SP;SP1117
519684;1;SAO PAULO;SP;SP1111
519688;1;MARILIA;SP;SP2211
519691;1;SAO PAULO;SP;SP1124
519692;1;OSASCO;SP;SP1109
519700;1;SAO PAULO;SP;SP1122
519701;1;CAIEIRAS;SP;SP1119
519707;1;INDAIATUBA;SP;SP2214
519708;1;MOGI GUACU;SP;SP2208
519709;1;MAUA;SP;SP1106
519715;1;OSASCO;SP;SP1109
519721;1;SAO PAULO;SP;SP1105
519721;2;SAO PAULO;SP;SP1105
519727;1;CARAPICUIBA;SP;SP1108
519728;1;GUARULHOS;SP;SP1117
519742;1;TATUI;SP;SP2215
519745;1;SAO PAULO;SP;SP1101
519747;1;GUARAREMA;SP;SP2216
519748;1;COTIA;SP;SP1108
519750;1;BAURU;SP;SP2207
519755;1;DIADEMA;SP;SP1103
519763;1;SAO PAULO;SP;SP1122
519765;1;SOROCABA;SP;SP2204
519768;1;SAO PAULO;SP;SP1107
519778;1;SAO PAULO;SP;SP1115
519787;3;LUIS ANTONIO;SP;SP2212
519787;2;SANTA ROSA DE VITERBO;SP;SP2212
519787;1;SAO SIMAO;SP;SP2212
519793;1;SAO VICENTE;SP;SP1104
519846;1;SARAPUI;SP;SP2215
519850;1;SAO BERNARDO DO CAMPO;SP;SP1103
519856;1;PRAIA GRANDE;SP;SP1104
519858;1;MOGI DAS CRUZES;SP;SP2216
519860;1;JANDIRA;SP;SP1108
519863;1;SAO JOSE DO RIO PRETO;SP;SP2206
519865;1;SAO PAULO;SP;SP1105
519866;1;TAUBATE;SP;SP2219
519876;1;SAO PAULO;SP;SP1101
519882;1;NUPORANGA;SP;SP2212
519883;1;NOVA ODESSA;SP;SP2217
519888;1;PIRACICABA;SP;SP2217
519890;1;SAO PAULO;SP;SP1121
519892;1;OSASCO;SP;SP1109
519903;1;SANTO ANDRE;SP;1100SP
519903;1;SANTO ANDRE;SP;SP1118
519905;1;SUZANO;SP;SP2216
519906;1;SUZANO;SP;SP2216
519913;1;SAO BERNARDO DO CAMPO;SP;SP1103
519915;1;JUNDIAI;SP;SP2100
519916;1;SAO JOSE DOS CAMPOS;SP;SP2219
519918;1;CARAPICUIBA;SP;SP1108
519919;1;NANTES;SP;SP2209
519920;1;SAO PAULO;SP;SP1124
519922;1;GUARULHOS;SP;SP1117
519923;1;SAO PAULO;SP;SP1104
519927;2;SANTA CRUZ DAS PALMEIRAS;SP;SP2208
519952;3;BARRETOS;SP;SP2000
519952;2;BARRETOS;SP;SP2000
519956;1;SAO PAULO;SP;SP1124
519957;1;RIBEIRAO PIRES;SP;SP1118
519958;1;SAO PAULO;SP;SP1104
519959;1;SAO PAULO;SP;SP1105
519960;1;CAMPINAS;SP;SP2214
519965;1;SAO PAULO;SP;SP1111
519967;1;SAO BERNARDO DO CAMPO;SP;SP1103
519972;1;GUARULHOS;SP;SP1117
519983;1;SALTO GRANDE;SP;SP2211
519989;1;ARUJA;SP;SP1116
519992;1;SAO PAULO;SP;SP1105
519994;1;GUARULHOS;SP;SP1117
519999;1;VERA CRUZ;SP;SP2211
520001;1;ANDRADINA;SP;SP2000
520002;1;SAO CARLOS;SP;SP2218
520007;1;TABOAO DA SERRA;SP;SP1123
520008;1;SAO PAULO;SP;SP1107
520010;1;SAO CAETANO DO SUL;SP;SP1104
520011;1;ITAQUAQUECETUBA;SP;SP1116
520013;1;SAO PAULO;SP;SP1121
520014;1;CARAGUATATUBA;SP;SP2219
520018;1;SAO PAULO;SP;SP1112
520020;1;SAO JOSE DOS CAMPOS;SP;SP2219
520027;1;GUARULHOS;SP;SP1117
520029;1;SAO PAULO;SP;SP1101
520038;1;SAO PAULO;SP;SP1116
520040;1;CAJAMAR;SP;SP1119
520041;1;REGENTE FEIJO;SP;SP2209
520043;1;MOGI DAS CRUZES;SP;SP2216
520045;1;SAO PAULO;SP;SP1112
520052;1;SAO PAULO;SP;SP1124
520055;1;SOROCABA;SP;SP2204
520112;1;SAO PAULO;SP;SP1101
520118;1;GALIA;SP;SP2211
520125;1;BARUERI;SP;SP1119
520132;1;SAO PAULO;SP;1106SP
520132;1;SAO PAULO;SP;SP1121
520134;1;SANTO ANDRE;SP;SP1118
520140;1;EMBU DAS ARTES;SP;SP1123
520142;1;JACAREI;SP;SP2219
520145;1;RIBEIRAO PRETO;SP;SP2212
520151;1;SAO PAULO;SP;SP1105
520155;1;SAO BERNARDO DO CAMPO;SP;SP1103
520157;1;IBITINGA;SP;2208SP
520157;1;IBITINGA;SP;SP2000
520166;1;MAUA;SP;SP1106
520168;1;CARAPICUIBA;SP;SP1108
520170;1;SAO PAULO;SP;SP1104
520171;1;TAMBAU;SP;SP2208
520172;1;MATAO;SP;SP2218
520184;1;UBARANA;SP;SP2202
520190;1;IBITINGA;SP;SP2207
520191;1;POA;SP;2100SP
520191;1;POA;SP;SP1106
520195;1;APARECIDA D'OESTE;SP;SP2213
520196;1;CAMPINAS;SP;SP2214
520199;1;GUARACI;SP;SP2212
520202;1;NEVES PAULISTA;SP;SP2213
520205;1;SAO PAULO;SP;SP1107
520206;1;ITOBI;SP;SP2208
520209;1;BARBOSA;SP;SP2202
520211;1;SAO BERNARDO DO CAMPO;SP;SP1103
520219;1;MANDURI;SP;SP2207
520220;1;LIMEIRA;SP;SP2210
520221;1;FERRAZ DE VASCONCELOS;SP;SP1106
520222;1;BAURU;SP;SP2207
520225;1;SAO PAULO;SP;SP1101
520226;1;SUMARE;SP;SP2217
520229;1;SAO PAULO;SP;SP1119
520233;1;CARAPICUIBA;SP;1102SP
520233;1;CARAPICUIBA;SP;SP1108
520626;1;SAO JOSE DO RIO PRETO;SP;SP1098
520981;1;AMERICANA;SP;SP2210
520982;1;FERRAZ DE VASCONCELOS;SP;SP1106
520983;1;SAO PAULO;SP;SP1124
520984;1;PIRASSUNUNGA;SP;SP2208
520989;1;SANTA BARBARA D'OESTE;SP;SP2217
520996;1;GUARULHOS;SP;SP1117
520997;1;SAO PAULO;SP;SP1122
520998;1;SAO PAULO;SP;SP1112
520999;1;OSASCO;SP;SP1109
521002;1;SAO JOSE DO RIO PRETO;SP;SP2206
521009;1;SAO PAULO;SP;SP1124
521010;1;SAO PAULO;SP;SP1115
521011;1;SAO PAULO;SP;SP1104
521015;1;SAO PAULO;SP;SP1121
521016;1;SAO PAULO;SP;SP1122
521017;1;SAO PAULO;SP;SP1105
521020;1;SAO BERNARDO DO CAMPO;SP;SP1103
521023;1;PORTO FERREIRA;SP;SP2208
521025;1;MOJI-MIRIM;SP;SP2210
521026;1;VOTORANTIM;SP;SP2204
521029;1;SANTO ANDRE;SP;SP1118
521033;1;RIBEIRAO PRETO;SP;SP2212
521041;1;MARAPOAMA;SP;SP2206
521042;1;AMERICANA;SP;SP2210
521043;1;SAO PAULO;SP;SP1121
521044;1;SAO PAULO;SP;SP1111
521046;1;DRACENA;SP;SP2209
521052;1;JUNQUEIROPOLIS;SP;SP2209
521055;1;TABAPUA;SP;2206SP
521055;1;TABAPUA;SP;SP2206
521056;1;SAO PAULO;SP;SP1121
521064;1;SUZANO;SP;SP2216
521068;1;DOIS CORREGOS;SP;SP2218
521073;1;SAO JOSE DO RIO PRETO;SP;2206SP
521073;1;SAO JOSE DO RIO PRETO;SP;SP2000
521111;1;SANTANA DE PARNAIBA;SP;SP1119
521113;1;JUQUIA;SP;SP2215
521145;1;COTIA;SP;SP1108
521146;1;OSASCO;SP;SP1109
521162;1;SAO PAULO;SP;SP1115
521163;1;ITAQUAQUECETUBA;SP;SP1116
521179;1;VARGEM GRANDE PAULISTA;SP;SP1108
521181;1;SAO PAULO;SP;SP1101
521212;1;EMBU DAS ARTES;SP;SP1123
521213;1;APIAI;SP;SP2215
521215;1;OSASCO;SP;SP1109
521217;1;OSASCO;SP;SP1109
521218;1;ITAQUAQUECETUBA;SP;SP1116
521219;1;SAO PAULO;SP;SP1123
521225;1;SAO PAULO;SP;SP1115
521234;1;SAO PAULO;SP;SP1107
521235;1;CAMPINAS;SP;SP2214
521251;1;SANTANA DE PARNAIBA;SP;SP1119
521253;1;SAO PAULO;SP;SP1124
521255;1;SAO PAULO;SP;SP1106
521274;1;TABOAO DA SERRA;SP;SP1123
521289;1;SANTO ANDRE;SP;SP1118
521307;1;SAO PAULO;SP;SP1107
521313;1;SAO PAULO;SP;SP1101
521315;1;SAO PAULO;SP;SP1112
521331;1;POA;SP;SP1106
521334;1;SAO PAULO;SP;SP1112
521341;1;OSASCO;SP;SP1109
521350;1;SAO PAULO;SP;SP1120
521351;1;ITAPEVI;SP;SP1119
521352;1;SAO PAULO;SP;SP1124
521384;1;SAO PAULO;SP;SP1121
521410;1;OSASCO;SP;SP1109
521414;1;ARACATUBA;SP;SP2202
521417;10;JACUPIRANGA;SP;SP2215
521441;1;SAO PAULO;SP;SP1124
521442;1;OSASCO;SP;SP1109
521444;1;SAO PAULO;SP;SP1122
521449;1;SAO PAULO;SP;SP1115
521450;1;SAO PAULO;SP;SP1106
521457;1;SAO JOSE DO RIO PRETO;SP;SP2206
521465;1;SAO PAULO;SP;SP1124
521475;1;TABOAO DA SERRA;SP;SP1123
521477;1;SAO PAULO;SP;SP1111
521478;1;SAO PAULO;SP;SP1111
521479;1;RIBEIRAO PIRES;SP;SP1118
521486;1;SAO PAULO;SP;SP1115
521491;1;SAO PAULO;SP;SP1124
521494;1;SAO PAULO;SP;SP1105
521495;1;SAO PAULO;SP;SP1104
521500;1;RIBEIRAO PRETO;SP;SP2212
521517;1;OSASCO;SP;SP1109
521526;1;DUMONT;SP;SP2212
521529;1;SETE BARRAS;SP;SP2215
521530;1;ARACATUBA;SP;SP2202
521530;3;ARACATUBA;SP;SP2202
521531;1;SAO PAULO;SP;SP1122
521536;1;SAO PAULO;SP;SP1105
521559;1;SAO PAULO;SP;SP1101
521565;1;JUNDIAI;SP;SP2214
521566;1;SAO PAULO;SP;SP1124
521575;1;SAO PAULO;SP;SP1121
521580;1;CUBATAO;SP;SP1104
521596;1;SAO PAULO;SP;SP1104
521613;1;SAO PAULO;SP;SP1115
521634;1;GUARULHOS;SP;SP1117
521636;1;GUARULHOS;SP;SP1117
521674;1;GUARULHOS;SP;SP1117
521678;1;SAO PAULO;SP;SP1105
521680;1;BIRITIBA-MIRIM;SP;SP2216
521688;1;GUARULHOS;SP;SP1117
521700;1;GUARULHOS;SP;SP1117
521702;1;SOROCABA;SP;SP2204
521704;1;SAO JOSE DO RIO PRETO;SP;2206SP
521719;1;SERRANA;SP;SP2212
521721;1;MOGI DAS CRUZES;SP;SP2216
521723;1;GUARULHOS;SP;SP1117
521728;1;GUARULHOS;SP;SP1117
521732;1;SAO PAULO;SP;SP1111
521735;1;GUARULHOS;SP;SP1117
521753;1;OSASCO;SP;SP1109
521761;1;GUARULHOS;SP;SP1117
521762;1;GUARULHOS;SP;SP1117
521769;1;SAO PAULO;SP;SP1112
521772;1;SAO PAULO;SP;SP1124
521775;1;GUARULHOS;SP;SP1117
521792;1;GUARULHOS;SP;SP1117
521793;1;GABRIEL MONTEIRO;SP;SP2202
521807;1;BARRETOS;SP;SP2212
521829;1;MOGI DAS CRUZES;SP;SP2216
521830;1;SAO PAULO;SP;SP1105
521841;1;SAO PAULO;SP;SP1105
521849;1;GUARULHOS;SP;SP1117
521896;1;SAO BERNARDO DO CAMPO;SP;SP1103
521906;1;SAO VICENTE;SP;SP1104
521934;1;GUARULHOS;SP;SP1117
521942;1;RIBEIRAO PRETO;SP;SP2212
521958;1;SAO VICENTE;SP;SP1104
521988;1;CARAPICUIBA;SP;SP1108
522002;1;SAO PAULO;SP;SP1105
522004;1;CASSIA DOS COQUEIROS;SP;SP2212
522013;1;CORDEIROPOLIS;SP;SP2210
522025;1;POTIRENDABA;SP;SP2206
522048;1;BARUERI;SP;SP1119
522053;1;SAO PAULO;SP;SP1111
522055;1;SAO JOSE DO RIO PRETO;SP;SP2206
522068;1;SAO PAULO;SP;SP1121
522074;1;GUARARAPES;SP;SP2202
522092;1;PORTO FERREIRA;SP;SP2208
522093;1;SANTA BARBARA D'OESTE;SP;SP2217
522106;1;ITAPETININGA;SP;SP2215
522114;1;SAO PAULO;SP;SP1122
522115;1;ARACATUBA;SP;SP2202
522123;1;ELIAS FAUSTO;SP;SP2214
522205;1;SAO PAULO;SP;1101SP
522205;1;SAO PAULO;SP;SP1101
522342;1;SAO LOURENCO DA SERRA;SP;SP1123
522386;1;SAO PAULO;SP;SP1105
522652;1;SANTO ANDRE;SP;SP1118
522679;1;SANTOS;SP;SP1104
522923;1;SANTO ANDRE;SP;SP1118
523021;1;SAO PAULO;SP;SP1115
523115;1;CAJOBI;SP;SP2212
523307;1;SAO PAULO;SP;SP1121
523369;1;BAURU;SP;SP2207
523507;1;GUARULHOS;SP;SP1117
523553;1;SAO PAULO;SP;SP1104
523586;1;VOTUPORANGA;SP;SP2213
523762;1;TRES FRONTEIRAS;SP;SP2213
523844;1;AMERICANA;SP;SP2210
524012;1;SAO PAULO;SP;SP1120
524154;1;CAMPINAS;SP;SP2214
524215;1;POMPEIA;SP;SP2211
524256;1;JARDINOPOLIS;SP;SP2212
524394;1;SAO PAULO;SP;1106SP
524401;1;ITARIRI;SP;SP2215
524428;1;SAO PAULO;SP;SP1122
524588;1;BAURU;SP;SP2207
524658;1;ELISIARIO;SP;SP2206
524688;1;SAO PAULO;SP;SP1105
524885;1;SERRA NEGRA;SP;SP2214
525226;1;SAO JOSE DO RIO PRETO;SP;SP2206
525426;1;ITAJOBI;SP;SP2206
525654;1;SAO PAULO;SP;SP1105
525793;1;VARGEM GRANDE PAULISTA;SP;1106SP
526592;1;ARACATUBA;SP;SP2202
526795;1;SOROCABA;SP;SP2204
526835;1;SAO PAULO;SP;SP1115
526950;1;SAO JOSE DO RIO PARDO;SP;2205SP
526952;1;SAO PAULO;SP;SP1104
526993;1;SAO PAULO;SP;SP1124
527053;1;CAPIVARI;SP;SP2217
527057;1;UCHOA;SP;SP2206
527250;1;CAPIVARI;SP;SP2217
527276;1;IBIRA;SP;SP2206
527379;1;IRAPURU;SP;SP2209
527466;1;TAQUARITINGA;SP;SP2218
527488;1;VARGEM GRANDE PAULISTA;SP;SP1108
527507;1;SAO PAULO;SP;1100SP
527556;1;OSASCO;SP;SP1109
527628;1;DOBRADA;SP;SP2218
527654;1;SAO PAULO;SP;SP1101
527658;1;BATATAIS;SP;SP2212
527853;1;BAURU;SP;SP2207
527862;1;SAO PAULO;SP;SP1116
527944;1;SAO PAULO;SP;SP1101
527956;1;SAO JOSE DO RIO PRETO;SP;SP2206
528001;1;SAO PAULO;SP;SP1104
528149;1;SAO PAULO;SP;SP1112
528187;1;GUARULHOS;SP;SP1117
528248;1;ATIBAIA;SP;2220SP
528331;1;SAO PAULO;SP;SP1101
528435;1;SAO PAULO;SP;SP1101
528788;1;SAO SEBASTIAO;SP;SP2219
528879;1;SAO VICENTE;SP;1115SP
528881;1;OSASCO;SP;SP1109
528887;1;SAO PAULO;SP;SP1115
528900;1;SAO PAULO;SP;SP1115
528919;1;SAO PAULO;SP;SP1104
528929;1;VOTUPORANGA;SP;SP2213
528930;1;SANTA BARBARA D'OESTE;SP;SP2217
528934;1;SAO PAULO;SP;SP1111
528937;1;SAO BERNARDO DO CAMPO;SP;SP1103
528987;1;SANTA ADELIA;SP;SP2206
529014;1;SAO PAULO;SP;SP1120
529047;1;SAO PAULO;SP;SP1123
529049;1;SAO PAULO;SP;SP1107
529069;1;SAO VICENTE;SP;SP1104
529072;1;JANDIRA;SP;SP1108
529104;1;EMBU-GUACU;SP;SP1107
529137;1;GUARACI;SP;SP2212
529169;1;SAO PAULO;SP;SP1115
529174;1;UBATUBA;SP;SP2219
529177;1;FRANCO DA ROCHA;SP;SP1119
529190;1;GUARULHOS;SP;SP1117
529191;1;GUARULHOS;SP;SP1117
529214;1;SOROCABA;SP;SP2204
529231;1;SAO PAULO;SP;SP1120
529245;1;SAO PAULO;SP;SP1121
529247;1;CUBATAO;SP;SP1104
529248;1;OSASCO;SP;SP1109
529260;1;GUARULHOS;SP;SP1117
529277;1;GUARULHOS;SP;SP1117
529281;1;SAO BERNARDO DO CAMPO;SP;SP1103
529286;1;BARUERI;SP;SP1119
529294;1;SAO PAULO;SP;SP1120
529318;1;SAO PAULO;SP;SP1120
529319;1;SAO PAULO;SP;SP1120
529322;1;SAO PAULO;SP;SP1101
529325;1;SAO PAULO;SP;SP1120
529330;1;SAO PAULO;SP;SP1111
529334;1;JACAREI;SP;SP2219
529348;1;SAO JOSE DOS CAMPOS;SP;SP2219
529369;1;SANTA CRUZ DAS PALMEIRAS;SP;SP2208
529373;1;MOGI DAS CRUZES;SP;SP2216
529377;1;SAO PAULO;SP;SP1115
529378;1;SAO PAULO;SP;SP1124
529379;1;SAO PAULO;SP;SP1124
529383;1;GUARULHOS;SP;SP1117
529384;1;SAO PAULO;SP;SP1111
529397;1;CARAPICUIBA;SP;SP1108
529416;1;SAO PAULO;SP;SP1120
529420;1;FRANCA;SP;SP2212
529422;1;JUNQUEIROPOLIS;SP;SP2209
529431;1;ESPIRITO SANTO DO PINHAL;SP;SP2208
529489;1;EMBU DAS ARTES;SP;SP1123
529490;1;SAO PAULO;SP;SP1122
529502;1;AMERICANA;SP;SP2210
529520;1;MENDONCA;SP;SP2206
529521;1;RIO GRANDE DA SERRA;SP;SP1118
529537;1;SOROCABA;SP;SP2204
529539;1;MATAO;SP;SP2218
529543;1;SAO PAULO;SP;SP1120
529548;1;SAO PAULO;SP;SP1122
529552;1;SANTO ANDRE;SP;SP1118
529574;1;CARAPICUIBA;SP;SP1108
529586;1;SAO PAULO;SP;SP1120
529596;1;PAULICEIA;SP;SP2209
529598;1;SAO PAULO;SP;SP1115
529633;1;SAO PAULO;SP;SP1115
529637;1;CAJAMAR;SP;SP1119
529639;1;SAO PAULO;SP;SP1107
529655;1;RIO GRANDE DA SERRA;SP;SP1118
529656;1;GUARULHOS;SP;SP1117
529658;1;SANTO ANDRE;SP;SP1118
529664;1;GUARULHOS;SP;SP1117
529667;1;AMERICANA;SP;SP2100
529669;1;GUARULHOS;SP;SP1117
529689;1;EUCLIDES DA CUNHA PAULISTA;SP;SP2209
529693;1;FRANCISCO MORATO;SP;SP1119
529698;1;RIBEIRAO PRETO;SP;SP2212
529710;1;SILVEIRAS;SP;SP2219
529747;1;OSASCO;SP;SP1109
529750;1;RIBEIRAO PIRES;SP;SP1118
529757;1;AMERICANA;SP;SP2210
529757;2;SANTA BARBARA D'OESTE;SP;SP2217
529813;1;SAO JOSE DO RIO PRETO;SP;SP2206
529818;1;RIO GRANDE DA SERRA;SP;SP1118
529834;1;PRADOPOLIS;SP;SP2212
529842;1;ITAJOBI;SP;SP2206
529886;1;SAO PAULO;SP;SP1111
529887;1;SAO PAULO;SP;SP1111
529926;1;SAO PAULO;SP;SP1123
529930;1;SAO PAULO;SP;SP1111
529940;1;SANTO ANDRE;SP;SP1118
529955;1;ARUJA;SP;SP1116
529964;1;SAO PAULO;SP;SP1115
529975;1;SAO PAULO;SP;SP1120
529977;1;CERQUEIRA CESAR;SP;SP2207
529986;1;SAO PAULO;SP;SP1104
530017;1;ARANDU;SP;SP2207
530020;1;SAO PAULO;SP;SP1112
530025;1;SAO PAULO;SP;SP1104
530037;1;SAO PAULO;SP;SP1112
530042;1;SAO PAULO;SP;SP1111
530052;1;MOGI GUACU;SP;SP2208
530052;1;MOGI-GUACU;SP;SP2208
530056;1;SANTO ANDRE;SP;SP1118
530059;1;SAO PAULO;SP;SP1120
530064;1;GUARULHOS;SP;SP1117
530090;1;SAO PAULO;SP;SP1123
530092;1;SUMARE;SP;SP2217
530094;1;LARANJAL PAULISTA;SP;SP2217
530102;1;CONCHAS;SP;SP2217
530121;1;SOROCABA;SP;SP2204
530127;1;EMBU DAS ARTES;SP;SP1123
530137;1;GUARULHOS;SP;SP1117
530139;1;SAO PAULO;SP;SP1120
530147;1;SANTO ANDRE;SP;SP1118
530160;1;SAO CARLOS;SP;SP2218
530174;1;PEREIRAS;SP;SP2217
530178;1;OSASCO;SP;SP1109
530182;1;IGUAPE;SP;SP2215
530190;1;ALTINOPOLIS;SP;SP2212
530249;1;OSASCO;SP;SP1109
530262;1;JARINU;SP;SP2214
530290;1;ITAQUAQUECETUBA;SP;SP1116
530302;1;BAURU;SP;SP2207
530304;1;SAO JOAO DA BOA VISTA;SP;SP2208
530306;1;ITAQUAQUECETUBA;SP;SP1116
530308;1;RIBEIRAO BONITO;SP;SP2218
530314;1;SAO CARLOS;SP;SP2218
530324;1;ITAQUAQUECETUBA;SP;SP1116
530341;1;SAO PAULO;SP;SP1124
530345;1;SAO PAULO;SP;SP1115
530375;1;SAO PAULO;SP;SP1124
530376;1;SAO PAULO;SP;SP1124
530388;1;SAO PAULO;SP;SP1105
530397;1;SANTA ADELIA;SP;SP2206
530462;1;FRANCA;SP;SP2212
530466;1;SAO PAULO;SP;SP1124
530474;1;MOGI DAS CRUZES;SP;SP2216
530521;1;GUARULHOS;SP;SP1117
530523;1;CARAPICUIBA;SP;SP1108
530525;1;SAO PAULO;SP;SP1106
530529;1;SAO PAULO;SP;SP1115
530567;1;CRUZEIRO;SP;SP2219
530568;1;LARANJAL PAULISTA;SP;SP2217
530571;1;ITAPECERICA DA SERRA;SP;SP1123
530576;1;JANDIRA;SP;SP1108
530589;1;FERNANDOPOLIS;SP;SP2213
530590;1;SAO BERNARDO DO CAMPO;SP;SP1103
530618;1;SANTA BARBARA D'OESTE;SP;SP2217
530622;1;RIFAINA;SP;SP2212
530623;1;JALES;SP;SP2213
530630;1;CARAPICUIBA;SP;SP1108
530652;1;NOVA ODESSA;SP;SP2217
530660;1;CAJAMAR;SP;SP1119
530679;1;SUMARE;SP;SP2217
530696;1;BARIRI;SP;SP2207
530712;1;IGARACU DO TIETE;SP;SP2207
530739;1;GUARULHOS;SP;SP1117
530746;1;SAO PAULO;SP;SP1101
530748;1;PARAISO;SP;SP2206
530752;1;FRANCISCO MORATO;SP;SP1119
530754;1;SAO CAETANO DO SUL;SP;SP1104
530761;1;DOIS CORREGOS;SP;SP2218
530764;1;ITAQUAQUECETUBA;SP;SP1116
530781;1;PRESIDENTE PRUDENTE;SP;SP2209
530789;1;SAO PAULO;SP;SP1111
530805;1;CARAGUATATUBA;SP;SP2219
530826;1;SANTO ANDRE;SP;SP1118
530840;1;MOGI DAS CRUZES;SP;SP2216
530849;1;GUARULHOS;SP;SP1117
530852;1;SAO PAULO;SP;SP1124
530853;1;VOTORANTIM;SP;SP2204
530863;1;SAO PAULO;SP;SP1115
530877;1;SAO PAULO;SP;SP1104
530881;1;JACUPIRANGA;SP;1115SP
530881;1;JACUPIRANGA;SP;SP2215
530900;1;AMERICANA;SP;SP2210
530907;1;SAO PAULO;SP;SP1104
530909;1;SAO PAULO;SP;SP1101
530910;1;SAO PAULO;SP;SP1111
530915;1;SAO PAULO;SP;SP1120
530915;2;SAO PAULO;SP;SP1120
530917;1;SAO PAULO;SP;SP1124
530941;1;SUZANO;SP;SP2216
530944;1;SAO JOSE DO RIO PRETO;SP;SP2206
530963;1;MACAUBAL;SP;SP2202
530980;1;CERQUEIRA CESAR;SP;SP2207
530983;1;TAUBATE;SP;SP2219
530985;1;CAJOBI;SP;SP2212
530986;1;SAO PAULO;SP;SP1124
530987;1;SAO PAULO;SP;SP1115
530997;1;FERRAZ DE VASCONCELOS;SP;SP1106
531000;1;URANIA;SP;SP2213
531059;1;PANORAMA;SP;SP2209
531078;1;BARUERI;SP;SP1119
531115;1;SAO PAULO;SP;SP1120
531125;1;FRANCO DA ROCHA;SP;SP1119
531127;1;ICEM;SP;SP2213
531156;1;SAO PAULO;SP;SP1115
531157;1;NOVO HORIZONTE;SP;SP2211
531161;1;SAO PAULO;SP;SP1112
531170;1;BARUERI;SP;SP1119
531179;1;SAO PAULO;SP;SP1120
531184;1;SAO BERNARDO DO CAMPO;SP;SP1103
531186;1;SAO PAULO;SP;SP1120
531193;1;SAO PAULO;SP;SP1122
531196;1;SAO PAULO;SP;SP1124
531197;1;SAO PAULO;SP;SP1124
531208;1;MAIRINQUE;SP;SP2204
531209;1;POA;SP;SP1106
531219;1;JAU;SP;SP2207
531235;1;SAO PAULO;SP;SP1112
531246;1;JANDIRA;SP;SP1108
531248;1;GUARULHOS;SP;SP1117
531259;1;MIRANTE DO PARANAPANEMA;SP;SP2209
531260;1;SAO PAULO;SP;SP1124
531260;2;SAO PAULO;SP;SP1124
531262;1;CAMPINAS;SP;SP2214
531275;1;SAO PAULO;SP;SP1120
531284;1;CARAPICUIBA;SP;SP1108
531289;1;SAO PAULO;SP;SP1107
531294;1;SAO PAULO;SP;SP1120
531296;1;SANTO ANTONIO DE POSSE;SP;SP2214
531310;1;SAO BERNARDO DO CAMPO;SP;SP1103
531312;1;SAO PAULO;SP;SP1106
531316;1;SANTO ANDRE;SP;SP1118
531333;1;SANTA BARBARA D'OESTE;SP;SP2217
531335;1;PIEDADE;SP;SP2204
531354;1;PALMITAL;SP;SP2211
531365;1;FERRAZ DE VASCONCELOS;SP;SP1106
531377;1;SAO PAULO;SP;SP1124
531390;1;IPIGUA;SP;SP2206
531411;1;MARILIA;SP;2208SP
531411;1;MARILIA;SP;SP2211
531425;1;SOROCABA;SP;SP2204
531434;1;OSASCO;SP;SP1109
531439;1;SUMARE;SP;SP2217
531486;1;SANTO ANDRE;SP;SP1118
531492;1;SABINO;SP;SP2211
531497;1;EMBU-GUACU;SP;SP1107
531502;1;SAO PAULO;SP;SP1112
531507;1;JANDIRA;SP;SP1108
